"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","previous","Subscription","contact_success_rate","age_group","credit_risk"
32,"blue-collar","married","primary","no",642,"no","yes","cellular","8","jul","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
58,"retired","married","secondary","no",11,"no","no","cellular","11","aug","1","0","no",0.0568070519098923,"Senior","Medium Risk"
57,"management","married","primary","no",-226,"yes","no","unknown","4","jun","1","0","no",0.0568070519098923,"Senior","High Risk"
33,"blue-collar","single","secondary","no",-320,"no","no","cellular","18","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
53,"entrepreneur","married","tertiary","no",2289,"yes","yes","cellular","17","nov","1","0","no",0.0568070519098923,"Senior","High Risk"
36,"admin.","married","secondary","no",725,"yes","no","cellular","27","feb","3","8","no",0.106965174129353,"Middle-aged","Medium Risk"
32,"technician","single","tertiary","no",705,"yes","no","cellular","20","apr","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"blue-collar","married","secondary","no",776,"yes","no","cellular","6","feb","4","1","no",0.106965174129353,"Middle-aged","Medium Risk"
35,"unemployed","married","tertiary","no",816,"yes","no","cellular","19","nov","7","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"services","married","secondary","no",171,"no","no","cellular","21","jul","9","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"services","married","secondary","no",812,"no","no","cellular","31","jul","6","0","no",0.0568070519098923,"Senior","Medium Risk"
28,"technician","single","secondary","no",1453,"yes","no","cellular","12","may","1","1","no",0.142857142857143,"Middle-aged","Medium Risk"
24,"blue-collar","single","unknown","no",431,"yes","no","unknown","3","jun","12","0","no",0.0568070519098923,"Young","Medium Risk"
30,"admin.","single","secondary","no",1009,"yes","no","cellular","29","jan","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"self-employed","married","primary","no",286,"yes","no","cellular","6","aug","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"blue-collar","married","primary","no",2111,"yes","no","cellular","7","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"technician","married","secondary","no",181,"yes","yes","telephone","28","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
31,"blue-collar","divorced","secondary","no",-452,"yes","no","unknown","26","may","5","0","no",0.0568070519098923,"Middle-aged","High Risk"
58,"retired","married","primary","no",0,"no","no","cellular","4","aug","1","0","no",0.0568070519098923,"Senior","Medium Risk"
37,"admin.","single","secondary","no",-296,"yes","no","cellular","20","apr","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
59,"management","married","primary","no",2358,"yes","no","cellular","17","apr","1","0","no",0.0568070519098923,"Senior","Medium Risk"
30,"technician","married","secondary","no",616,"yes","no","cellular","6","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
44,"self-employed","married","secondary","no",313,"no","no","cellular","6","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
38,"blue-collar","married","primary","no",290,"yes","no","cellular","16","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"management","married","tertiary","no",1240,"no","no","cellular","12","aug","2","0","no",0.0568070519098923,"Senior","Medium Risk"
73,"retired","married","secondary","no",19,"no","no","cellular","5","nov","2","0","no",0.0568070519098923,"Senior","Medium Risk"
46,"blue-collar","married","primary","no",143,"yes","no","unknown","7","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"retired","divorced","secondary","no",212,"no","yes","telephone","17","jul","1","0","no",0.0568070519098923,"Senior","High Risk"
36,"management","married","tertiary","no",9,"no","no","cellular","11","aug","4","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
40,"management","married","tertiary","no",1734,"yes","no","unknown","2","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"management","married","tertiary","no",575,"no","no","unknown","3","jun","1","0","no",0.0568070519098923,"Senior","Medium Risk"
51,"blue-collar","married","secondary","no",397,"yes","no","cellular","20","aug","2","0","no",0.0568070519098923,"Senior","Medium Risk"
33,"blue-collar","married","secondary","no",640,"yes","no","cellular","3","feb","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"services","married","secondary","no",158,"yes","no","unknown","19","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
50,"entrepreneur","married","secondary","no",1011,"yes","no","telephone","30","jul","2","0","no",0.0568070519098923,"Senior","Medium Risk"
36,"management","married","tertiary","no",1133,"yes","no","cellular","4","aug","1","2","yes",0.142857142857143,"Middle-aged","Medium Risk"
37,"technician","married","secondary","no",712,"yes","no","cellular","18","nov","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"admin.","married","secondary","no",2146,"no","yes","unknown","9","jun","1","0","no",0.0568070519098923,"Senior","High Risk"
59,"admin.","married","secondary","no",92,"yes","no","cellular","12","may","2","1","no",0.106965174129353,"Senior","Medium Risk"
32,"unemployed","married","secondary","no",10,"yes","no","unknown","6","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
57,"retired","married","primary","no",1238,"yes","no","cellular","15","jul","1","0","no",0.0568070519098923,"Senior","Medium Risk"
49,"admin.","single","secondary","no",981,"yes","no","telephone","21","nov","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"entrepreneur","married","unknown","no",575,"no","no","unknown","20","jun","2","0","no",0.0568070519098923,"Senior","Medium Risk"
48,"admin.","divorced","unknown","no",-70,"no","no","cellular","14","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
31,"management","single","tertiary","no",574,"yes","no","cellular","16","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
28,"blue-collar","single","secondary","no",43,"no","no","unknown","19","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"management","married","tertiary","no",428,"no","no","unknown","28","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
58,"housemaid","married","primary","no",0,"yes","no","telephone","9","jul","1","0","no",0.0568070519098923,"Senior","Medium Risk"
46,"admin.","married","secondary","no",0,"yes","yes","cellular","20","apr","2","2","no",0.106965174129353,"Middle-aged","High Risk"
32,"management","single","tertiary","no",474,"yes","no","cellular","7","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"services","married","secondary","no",-540,"no","no","unknown","6","jun","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
35,"self-employed","married","tertiary","no",560,"yes","no","cellular","2","apr","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
29,"management","single","tertiary","no",437,"no","no","cellular","5","aug","1","1","yes",0.645833333333333,"Middle-aged","Medium Risk"
48,"blue-collar","married","primary","no",574,"no","no","cellular","5","aug","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
60,"retired","married","primary","no",0,"no","no","telephone","30","jul","3","0","no",0.0568070519098923,"Senior","Medium Risk"
74,"retired","married","secondary","no",935,"no","no","cellular","26","jan","1","1","no",0.142857142857143,"Senior","Medium Risk"
30,"services","married","secondary","no",699,"yes","no","unknown","29","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"admin.","single","primary","no",0,"no","no","unknown","19","may","11","0","no",0.0568070519098923,"Senior","Medium Risk"
24,"blue-collar","married","secondary","no",-220,"yes","no","cellular","2","apr","1","0","no",0.0568070519098923,"Young","High Risk"
33,"housemaid","married","primary","no",212,"yes","no","cellular","11","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"admin.","divorced","secondary","no",0,"no","no","cellular","29","oct","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
31,"blue-collar","married","secondary","no",0,"no","yes","telephone","15","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
45,"technician","married","secondary","no",1673,"no","no","cellular","23","oct","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"blue-collar","married","primary","no",0,"no","no","cellular","26","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
57,"blue-collar","married","secondary","no",1521,"yes","yes","cellular","18","may","2","5","no",0.106965174129353,"Senior","High Risk"
34,"management","married","tertiary","no",1310,"no","no","telephone","30","jan","3","7","no",0.142857142857143,"Middle-aged","Medium Risk"
40,"admin.","married","secondary","no",0,"yes","yes","cellular","17","nov","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
39,"management","married","tertiary","no",399,"no","no","cellular","9","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"technician","married","tertiary","no",405,"no","no","cellular","11","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
25,"management","single","tertiary","no",2506,"no","no","cellular","17","feb","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
34,"management","married","tertiary","no",697,"no","no","cellular","5","aug","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"blue-collar","married","primary","no",403,"yes","no","cellular","8","may","2","1","no",0.645833333333333,"Middle-aged","Medium Risk"
64,"retired","divorced","tertiary","no",890,"no","no","cellular","3","jul","3","0","no",0.0568070519098923,"Senior","Medium Risk"
45,"technician","divorced","secondary","no",809,"yes","no","cellular","13","may","2","4","no",0.106965174129353,"Middle-aged","Medium Risk"
57,"housemaid","married","secondary","no",158,"yes","no","telephone","10","jul","1","0","no",0.0568070519098923,"Senior","Medium Risk"
21,"student","single","unknown","no",137,"yes","no","unknown","12","may","3","0","no",0.0568070519098923,"Young","Medium Risk"
58,"housemaid","married","secondary","no",2705,"no","no","telephone","14","aug","1","0","no",0.0568070519098923,"Senior","Medium Risk"
41,"blue-collar","single","secondary","no",75,"yes","no","unknown","1","jul","9","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
41,"management","married","unknown","no",2457,"yes","no","unknown","9","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
58,"management","married","tertiary","no",541,"yes","no","cellular","8","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
33,"management","married","tertiary","no",287,"yes","no","cellular","15","may","2","3","no",0.142857142857143,"Middle-aged","Medium Risk"
32,"management","married","tertiary","no",273,"yes","yes","cellular","18","jul","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
44,"services","divorced","secondary","no",0,"yes","no","unknown","4","jun","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
47,"unknown","married","unknown","no",677,"no","no","cellular","7","aug","1","4","no",0.645833333333333,"Middle-aged","Medium Risk"
41,"self-employed","married","primary","no",340,"no","no","unknown","6","jun","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"technician","married","tertiary","no",98,"no","no","cellular","8","aug","4","0","no",0.0568070519098923,"Senior","Medium Risk"
32,"management","single","tertiary","no",2629,"no","no","cellular","28","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
59,"housemaid","married","tertiary","no",0,"no","yes","cellular","29","jul","2","0","no",0.0568070519098923,"Senior","High Risk"
29,"technician","single","tertiary","no",2325,"no","no","cellular","2","feb","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
48,"services","married","secondary","yes",-20,"no","no","cellular","20","aug","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
32,"technician","single","secondary","no",230,"yes","no","cellular","18","may","1","8","yes",0.106965174129353,"Middle-aged","Medium Risk"
31,"blue-collar","single","primary","no",-280,"no","no","unknown","21","may","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
53,"blue-collar","married","secondary","no",25,"no","no","cellular","22","aug","2","0","yes",0.0568070519098923,"Senior","Medium Risk"
32,"technician","married","secondary","no",687,"no","no","cellular","20","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"management","married","secondary","no",1368,"yes","no","cellular","12","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
27,"blue-collar","single","primary","no",-179,"yes","no","cellular","15","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
60,"admin.","married","secondary","no",-396,"yes","no","cellular","11","may","1","1","no",0.106965174129353,"Senior","High Risk"
34,"blue-collar","single","tertiary","no",1011,"yes","no","unknown","6","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"self-employed","married","secondary","no",9,"no","yes","unknown","6","jun","1","0","no",0.0568070519098923,"Senior","High Risk"
45,"technician","married","primary","no",-322,"no","no","unknown","9","jun","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
54,"technician","divorced","secondary","no",1114,"yes","no","cellular","30","jan","1","0","no",0.0568070519098923,"Senior","Medium Risk"
52,"services","married","secondary","no",2072,"no","no","cellular","10","jul","1","0","no",0.0568070519098923,"Senior","Medium Risk"
47,"entrepreneur","married","tertiary","no",459,"yes","no","cellular","29","jul","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"unknown","married","secondary","no",1157,"no","no","cellular","26","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
39,"technician","single","tertiary","no",1043,"no","no","cellular","18","aug","10","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"technician","married","secondary","no",2098,"no","no","cellular","7","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
